login,repo_name,country,country_type,performance_score,pr_accept_rate,pr_accept_rate_norm,prs_opened,prs_opened_norm,commits_total,commits_total_norm,activity_frequency,activity_frequency_norm
AtiX,three.js,Germany,developed,0.010358466320062777,77.78,0.7778,9,0.0012140833670578712,20,0.0006570733950982324,0.0547945205479452,0.0006570733950982324
afilahkle,three.js,Egypt,emerging,0.01359863157924234,96.55,0.9655,29,0.003912046404964252,28,0.0009199027531375254,0.0767123287671232,0.0009199027531375244
supereggbert,three.js,United Kingdom,developed,0.011281247318575749,85.71,0.8571,7,0.0009442870632672333,21,0.0006899270648531441,0.0575342465753424,0.0006899270648531434
djreiss,three.js,United States,developed,0.009036681878755656,71.43,0.7143,7,0.0009442870632672333,0,0.0,0.0,0.0
arodic,three.js,Србија,developed,0.011852036958701354,63.51,0.6351,74,0.009982463240253609,55,0.0018069518365201394,0.1506849315068493,0.0018069518365201392
cabanier,three.js,United States,developed,0.012297716329013645,71.93,0.7193,57,0.007689194658033185,57,0.0018726591760299626,0.1561643835616438,0.0018726591760299621
almarklein,three.js,Netherlands,developed,0.012719101310718475,100.0,1.0,1,0.00013489815189531904,17,0.0005585123858334976,0.0465753424657534,0.0005585123858334974
erich666,three.js,Morocco,emerging,0.007282129720971897,50.0,0.5,18,0.0024281667341157424,20,0.0006570733950982324,0.0547945205479452,0.0006570733950982324
mattdesl,three.js,United Kingdom,developed,0.007835094731579647,56.25,0.5625,16,0.0021583704303251047,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
1993heqiang,three.js,China,emerging,0.008734329440505525,60.87,0.6087,23,0.003102657493592338,17,0.0005585123858334976,0.0465753424657534,0.0005585123858334974
Methuselah96,three.js,Tunisia,emerging,0.01631597419449099,98.48,0.9848,66,0.008903278025091057,75,0.002464025231618372,0.2054794520547945,0.0024640252316183715
julianwa,three.js,United States,developed,0.000364238286935788,0.0,0.0,1,0.00013489815189531904,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
empaempa,three.js,Sweden,developed,0.0003035146998926217,0.0,0.0,0,0.0,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
phfatmonkey,three.js,Canada,developed,0.012845259235855515,100.0,1.0,5,0.0006744907594765951,16,0.000525658716078586,0.0438356164383561,0.0005256587160785852
kevanstannard,three.js,Australia,developed,0.012719204546041684,100.0,1.0,6,0.0008093889113719142,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
jotinha,three.js,Portugal,developed,0.010694672141616254,83.33,0.8332999999999999,6,0.0008093889113719142,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
JohannesDeml,three.js,Germany,developed,0.012840651720128016,100.0,1.0,8,0.0010791852151625524,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
jterrace,three.js,United States,developed,0.00652538864079607,50.0,0.5,4,0.0005395926075812762,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
newstart0514,three.js,China,emerging,0.012892057040392972,100.0,1.0,10,0.0013489815189531903,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
marwie,three.js,Germany,developed,0.010554769334344401,77.78,0.7778,18,0.0024281667341157424,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
robertlong,three.js,United States,developed,0.005801434989024893,40.0,0.4,15,0.0020234722784297854,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
yuinchien,three.js,United States,developed,0.012882635538291555,100.0,1.0,6,0.0008093889113719142,16,0.000525658716078586,0.0438356164383561,0.0005256587160785852
qiao,three.js,Canada,developed,0.010294905863434756,80.0,0.8,5,0.0006744907594765951,12,0.0003942440370589395,0.0328767123287671,0.0003942440370589392
jsermeno,three.js,Canada,developed,0.009340196578648277,71.43,0.7143,7,0.0009442870632672333,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
omgitsraven,three.js,Canada,developed,0.012583728354126434,100.0,1.0,3,0.0004046944556859571,8,0.000262829358039293,0.021917808219178,0.000262829358039292
Usnul,three.js,United Kingdom,developed,0.009596593933286397,75.0,0.75,4,0.0005395926075812762,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
martinRenou,three.js,France,developed,0.01291619893006012,91.3,0.9129999999999999,23,0.003102657493592338,36,0.0011827321111768185,0.0986301369863013,0.0011827321111768177
zalo,three.js,United States,developed,0.011511413744438712,86.67,0.8667,15,0.0020234722784297854,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
Astrak,three.js,France,developed,0.008806844411223078,66.67,0.6667000000000001,9,0.0012140833670578712,12,0.0003942440370589395,0.0328767123287671,0.0003942440370589392
plepers,three.js,France,developed,0.01269114651038385,100.0,1.0,4,0.0005395926075812762,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
CreaticDD,three.js,Australia,developed,0.012901272071847974,100.0,1.0,4,0.0005395926075812762,20,0.0006570733950982324,0.0547945205479452,0.0006570733950982324
Hectate,three.js,United States,developed,0.01259304662090464,100.0,1.0,2,0.0002697963037906381,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
bergden,three.js,Israel,developed,0.012915404325000098,100.0,1.0,10,0.0013489815189531903,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
shotamatsuda,three.js,Japan,developed,0.01307422780152247,100.0,1.0,13,0.0017536759746391475,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
okready,three.js,Norway,developed,0.01260707563873356,100.0,1.0,3,0.0004046944556859571,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
jlewin,three.js,Canada,developed,0.0034775306329128657,25.0,0.25,4,0.0005395926075812762,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
adrs2002,three.js,日本,developed,0.011559878959795603,88.89,0.8889,9,0.0012140833670578712,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
Zielon,three.js,Germany,developed,0.008489197458178329,66.67,0.6667000000000001,3,0.0004046944556859571,8,0.000262829358039293,0.021917808219178,0.000262829358039292
brunosimon,three.js,France,developed,0.011966831326414403,91.67,0.9167000000000001,12,0.0016187778227438284,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
StrandedKitty,three.js,Netherlands,developed,0.01281259368447018,100.0,1.0,6,0.0008093889113719142,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
erasta,three.js,Israel,developed,0.00964940446360194,72.73,0.7273000000000001,11,0.0014838796708485094,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
borismus,three.js,United States,developed,0.010694672141616254,83.33,0.8332999999999999,6,0.0008093889113719142,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
arcoyk,three.js,日本,developed,0.006473983320531111,50.0,0.5,2,0.0002697963037906381,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
yellowtailfan,three.js,Australia,developed,0.006473983320531111,50.0,0.5,2,0.0002697963037906381,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
dmarcos,three.js,United States,developed,0.008327933707171175,53.57,0.5357,28,0.003777148253068933,30,0.0009856100926473486,0.0821917808219178,0.0009856100926473486
garyo,three.js,United States,developed,0.010671324857009131,83.33,0.8332999999999999,6,0.0008093889113719142,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
elisee,three.js,France,developed,0.009918951637381853,75.0,0.75,12,0.0016187778227438284,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
ivankuzev,three.js,Bulgaria,emerging,0.003524225202127115,25.0,0.25,4,0.0005395926075812762,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
tapio,three.js,Finland,developed,0.00896566788774545,66.67,0.6667000000000001,12,0.0016187778227438284,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
atul-mourya,three.js,India,emerging,0.011966831326414403,91.67,0.9167000000000001,12,0.0016187778227438284,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
susiwen8,three.js,China,emerging,0.011511413744438712,86.67,0.8667,15,0.0020234722784297854,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
SBRK,three.js,France,developed,0.011164510895540125,85.71,0.8571,7,0.0009442870632672333,16,0.000525658716078586,0.0438356164383561,0.0005256587160785852
nraynaud,three.js,France,developed,0.006693530384096651,50.0,0.5,6,0.0008093889113719142,14,0.0004599513765687627,0.0383561643835616,0.0004599513765687622
ekitson,three.js,United States,developed,0.0088301916958302,66.67,0.6667000000000001,9,0.0012140833670578712,13,0.0004270977068138511,0.0356164383561643,0.0004270977068138501
kijunkim9,three.js,"Korea, Republic of",developed,0.006473983320531111,50.0,0.5,2,0.0002697963037906381,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
andreasplesch,three.js,Morocco,emerging,0.012728522812819892,100.0,1.0,5,0.0006744907594765951,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
klevron,three.js,France,developed,0.012579017603075726,100.0,1.0,1,0.00013489815189531904,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
tparisi,three.js,United States,developed,0.004051574940595734,28.57,0.2857,7,0.0009442870632672333,12,0.0003942440370589395,0.0328767123287671,0.0003942440370589392
juliendargelos,three.js,France,developed,0.012719204546041684,100.0,1.0,6,0.0008093889113719142,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
EvilPeanut,three.js,Jersey,developed,0.0125556703184686,100.0,1.0,1,0.00013489815189531904,10,0.0003285366975491162,0.0273972602739726,0.0003285366975491162
meatbags,three.js,Australia,developed,0.012508975749254352,100.0,1.0,1,0.00013489815189531904,8,0.000262829358039293,0.021917808219178,0.000262829358039292
KPkun,three.js,日本,developed,0.00018677827685699785,0.0,0.0,0,0.0,8,0.000262829358039293,0.021917808219178,0.000262829358039292
orgicus,three.js,United Kingdom,developed,0.0001634309922498733,0.0,0.0,0,0.0,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
andsve,three.js,Sweden,developed,0.00020080729468591473,0.0,0.0,1,0.00013489815189531904,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
cengizcmataraci,three.js,Turkey,emerging,0.00014008370764274837,0.0,0.0,0,0.0,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
apendua,three.js,Poland,emerging,0.004370090795506103,33.33,0.3333,3,0.0004046944556859571,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
richtr,three.js,Sweden,developed,0.009247493758311126,69.23,0.6923,13,0.0017536759746391475,11,0.00036139036730402786,0.0301369863013698,0.00036139036730402715
Glinkis,three.js,Sweden,developed,0.012695857261434558,100.0,1.0,6,0.0008093889113719142,8,0.000262829358039293,0.021917808219178,0.000262829358039292
servinlp,three.js,Netherlands,developed,0.01259775737195535,100.0,1.0,4,0.0005395926075812762,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
xswordsx,three.js,Argentina,emerging,0.009526552079465022,75.0,0.75,4,0.0005395926075812762,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
Makio64,three.js,France,developed,0.007264699123942578,53.85,0.5385,13,0.0017536759746391475,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
agargaro,three.js,Italy,developed,0.012709886279263474,100.0,1.0,7,0.0009442870632672333,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
duhaime,three.js,Canada,developed,0.012462281180040103,100.0,1.0,1,0.00013489815189531904,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
patrickfuller,three.js,United States,developed,0.008465850173571203,66.67,0.6667000000000001,3,0.0004046944556859571,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
amakaseev,three.js,United Kingdom,developed,0.012574410087348227,100.0,1.0,4,0.0005395926075812762,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
lxxxvi,three.js,Switzerland,developed,0.012523004767083266,100.0,1.0,2,0.0002697963037906381,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
daron1337,three.js,Italy,developed,0.007444611925818057,57.14,0.5714,7,0.0009442870632672333,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
abc013,three.js,Canada,developed,0.01093103804946888,85.71,0.8571,7,0.0009442870632672333,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
raub,three.js,الإمارات العربية المتحدة,developed,0.013279436141289468,100.0,1.0,1,0.00013489815189531904,41,0.0013470004599513766,0.1123287671232876,0.0013470004599513757
LordBenjamin,three.js,United Kingdom,developed,0.012485628464647226,100.0,1.0,1,0.00013489815189531904,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
Colmea,three.js,Belgium,developed,0.012462281180040103,100.0,1.0,1,0.00013489815189531904,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
srifqi,three.js,Indonesia,emerging,0.005497817053809062,40.0,0.4,10,0.0013489815189531903,9,0.00029568302779420464,0.0246575342465753,0.0002956830277942041
vanruesc,three.js,Germany,developed,0.009532668040566317,72.73,0.7273000000000001,11,0.0014838796708485094,8,0.000262829358039293,0.021917808219178,0.000262829358039292
Rabbid76,three.js,Switzerland,developed,0.010388398237186462,80.0,0.8,10,0.0013489815189531903,8,0.000262829358039293,0.021917808219178,0.000262829358039292
Rich-Harris,three.js,United States,developed,0.009532668040566317,72.73,0.7273000000000001,11,0.0014838796708485094,8,0.000262829358039293,0.021917808219178,0.000262829358039292
wmcmurray,three.js,Canada,developed,0.010954385334076002,85.71,0.8571,7,0.0009442870632672333,7,0.00022997568828438136,0.0191780821917808,0.0002299756882843811
yrns,three.js,United States,developed,0.012695857261434558,100.0,1.0,6,0.0008093889113719142,8,0.000262829358039293,0.021917808219178,0.000262829358039292
davcri,three.js,Italy,developed,0.012649162692220309,100.0,1.0,6,0.0008093889113719142,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
agviegas,three.js,Spain,developed,0.01093103804946888,85.71,0.8571,7,0.0009442870632672333,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
